	LocationType	Location	Race	TimeFrame	DataFormat	Data
1566	County	Cumberland	Non-Hispanic White	2013	Rate	6.9
1567	County	Cumberland	Non-Hispanic African American	2013	Rate	11.3
1568	County	Cumberland	Non-Hispanic American Indian	2013	Rate	0.0
1569	County	Cumberland	Other Non-Hispanic	2013	Rate	4.5
1570	County	Cumberland	Hispanic	2013	Rate	5.3
1571	County	Cumberland	Total	2013	Rate	8.1
1572	County	Cumberland	Non-Hispanic White	2014	Number	18.0
1573	County	Cumberland	Non-Hispanic African American	2014	Number	36.0
1574	County	Cumberland	Non-Hispanic American Indian	2014	Number	1.0
1575	County	Cumberland	Other Non-Hispanic	2014	Number	2.0
1576	County	Cumberland	Hispanic	2014	Number	7.0
1577	County	Cumberland	Total	2014	Number	64.0
1578	County	Cumberland	Non-Hispanic White	2014	Rate	6.9
1579	County	Cumberland	Non-Hispanic African American	2014	Rate	17.9
1580	County	Cumberland	Non-Hispanic American Indian	2014	Rate	9.8
1581	County	Cumberland	Other Non-Hispanic	2014	Rate	8.9
1582	County	Cumberland	Hispanic	2014	Rate	9.2
1583	County	Cumberland	Total	2014	Rate	11.2
1584	County	Cumberland	Non-Hispanic White	2015	Number	18.0
1585	County	Cumberland	Non-Hispanic African American	2015	Number	24.0
1586	County	Cumberland	Non-Hispanic American Indian	2015	Number	1.0
1587	County	Cumberland	Other Non-Hispanic	2015	Number	2.0
1588	County	Cumberland	Hispanic	2015	Number	8.0
1589	County	Cumberland	Total	2015	Number	53.0
1590	County	Cumberland	Non-Hispanic White	2015	Rate	7.3
1591	County	Cumberland	Non-Hispanic African American	2015	Rate	12.5
1592	County	Cumberland	Non-Hispanic American Indian	2015	Rate	12.2
1593	County	Cumberland	Other Non-Hispanic	2015	Rate	10.4
1594	County	Cumberland	Hispanic	2015	Rate	10.9
1595	County	Cumberland	Total	2015	Rate	9.8
1596	County	Cumberland	Non-Hispanic White	2016	Number	17.0
1597	County	Cumberland	Non-Hispanic African American	2016	Number	31.0
1598	County	Cumberland	Non-Hispanic American Indian	2016	Number	0.0
1599	County	Cumberland	Other Non-Hispanic	2016	Number	1.0
1600	County	Cumberland	Hispanic	2016	Number	4.0
1601	County	Cumberland	Total	2016	Number	53.0
1602	County	Cumberland	Non-Hispanic White	2016	Rate	7.3
1603	County	Cumberland	Non-Hispanic African American	2016	Rate	15.2
1604	County	Cumberland	Non-Hispanic American Indian	2016	Rate	0.0
1605	County	Cumberland	Other Non-Hispanic	2016	Rate	4.9
1606	County	Cumberland	Hispanic	2016	Rate	5.2
1607	County	Cumberland	Total	2016	Rate	9.7
1608	County	Cumberland	Non-Hispanic White	2017	Number	13.0
1609	County	Cumberland	Non-Hispanic White	2017	Rate	5.6
1610	County	Cumberland	Non-Hispanic African American	2017	Number	33.0
1611	County	Cumberland	Non-Hispanic African American	2017	Rate	15.8
1612	County	Cumberland	Non-Hispanic American Indian	2017	Number	1.0
1613	County	Cumberland	Non-Hispanic American Indian	2017	Rate	10.8
1614	County	Cumberland	Other Non-Hispanic	2017	Number	2.0
1615	County	Cumberland	Other Non-Hispanic	2017	Rate	9.4
1616	County	Cumberland	Hispanic	2017	Number	3.0
1617	County	Cumberland	Hispanic	2017	Rate	3.8
1618	County	Cumberland	Total	2017	Number	52.0
1619	County	Cumberland	Total	2017	Rate	9.4
1620	County	Currituck	Non-Hispanic White	2013	Number	0.0
1621	County	Currituck	Non-Hispanic African American	2013	Number	0.0
1622	County	Currituck	Non-Hispanic American Indian	2013	Number	0.0
1623	County	Currituck	Other Non-Hispanic	2013	Number	0.0
1624	County	Currituck	Hispanic	2013	Number	0.0
1625	County	Currituck	Total	2013	Number	0.0
1626	County	Currituck	Non-Hispanic White	2013	Rate	0.0
1627	County	Currituck	Non-Hispanic African American	2013	Rate	0.0
1628	County	Currituck	Non-Hispanic American Indian	2013	Rate	0.0
1629	County	Currituck	Other Non-Hispanic	2013	Rate	0.0
1630	County	Currituck	Hispanic	2013	Rate	0.0
1631	County	Currituck	Total	2013	Rate	0.0
1632	County	Currituck	Non-Hispanic White	2014	Number	1.0
1633	County	Currituck	Non-Hispanic African American	2014	Number	0.0
1634	County	Currituck	Non-Hispanic American Indian	2014	Number	0.0
1635	County	Currituck	Other Non-Hispanic	2014	Number	1.0
1636	County	Currituck	Hispanic	2014	Number	2.0
1637	County	Currituck	Total	2014	Number	4.0
1638	County	Currituck	Non-Hispanic White	2014	Rate	4.5
1639	County	Currituck	Non-Hispanic African American	2014	Rate	0.0
1640	County	Currituck	Non-Hispanic American Indian	2014	Rate	0.0
1641	County	Currituck	Other Non-Hispanic	2014	Rate	166.7
1642	County	Currituck	Hispanic	2014	Rate	111.1
1643	County	Currituck	Total	2014	Rate	15.4
1644	County	Currituck	Non-Hispanic White	2015	Number	0.0
1645	County	Currituck	Non-Hispanic African American	2015	Number	0.0
1646	County	Currituck	Non-Hispanic American Indian	2015	Number	0.0
1647	County	Currituck	Other Non-Hispanic	2015	Number	0.0
1648	County	Currituck	Hispanic	2015	Number	0.0
1649	County	Currituck	Total	2015	Number	0.0
1650	County	Currituck	Non-Hispanic White	2015	Rate	0.0
1651	County	Currituck	Non-Hispanic African American	2015	Rate	0.0
1652	County	Currituck	Non-Hispanic American Indian	2015	Rate	0.0
1653	County	Currituck	Other Non-Hispanic	2015	Rate	0.0
1654	County	Currituck	Hispanic	2015	Rate	0.0
1655	County	Currituck	Total	2015	Rate	0.0
1656	County	Currituck	Non-Hispanic White	2016	Number	0.0
1657	County	Currituck	Non-Hispanic African American	2016	Number	0.0
1658	County	Currituck	Non-Hispanic American Indian	2016	Number	0.0
1659	County	Currituck	Other Non-Hispanic	2016	Number	0.0
1660	County	Currituck	Hispanic	2016	Number	0.0
1661	County	Currituck	Total	2016	Number	0.0
1662	County	Currituck	Non-Hispanic White	2016	Rate	0.0
1663	County	Currituck	Non-Hispanic African American	2016	Rate	0.0
1664	County	Currituck	Non-Hispanic American Indian	2016	Rate	0.0
1665	County	Currituck	Other Non-Hispanic	2016	Rate	0.0
1666	County	Currituck	Hispanic	2016	Rate	0.0
1667	County	Currituck	Total	2016	Rate	0.0
1668	County	Currituck	Non-Hispanic White	2017	Number	0.0
1669	County	Currituck	Non-Hispanic White	2017	Rate	0.0
1670	County	Currituck	Non-Hispanic African American	2017	Number	2.0
1671	County	Currituck	Non-Hispanic African American	2017	Rate	142.9
1672	County	Currituck	Non-Hispanic American Indian	2017	Number	0.0
1673	County	Currituck	Non-Hispanic American Indian	2017	Rate	0.0
1674	County	Currituck	Other Non-Hispanic	2017	Number	1.0
1675	County	Currituck	Other Non-Hispanic	2017	Rate	166.7
1676	County	Currituck	Hispanic	2017	Number	0.0
1677	County	Currituck	Hispanic	2017	Rate	0.0
1678	County	Currituck	Total	2017	Number	3.0
1679	County	Currituck	Total	2017	Rate	11.7
1680	County	Dare	Non-Hispanic White	2013	Number	1.0
1681	County	Dare	Non-Hispanic African American	2013	Number	0.0
1682	County	Dare	Non-Hispanic American Indian	2013	Number	0.0
1683	County	Dare	Other Non-Hispanic	2013	Number	0.0
1684	County	Dare	Hispanic	2013	Number	1.0
1685	County	Dare	Total	2013	Number	2.0
1686	County	Dare	Non-Hispanic White	2013	Rate	3.7
1687	County	Dare	Non-Hispanic African American	2013	Rate	0.0
1688	County	Dare	Non-Hispanic American Indian	2013	Rate	0.0
1689	County	Dare	Other Non-Hispanic	2013	Rate	0.0
1690	County	Dare	Hispanic	2013	Rate	16.9
1691	County	Dare	Total	2013	Rate	5.9
1692	County	Dare	Non-Hispanic White	2014	Number	2.0
1693	County	Dare	Non-Hispanic African American	2014	Number	0.0
1694	County	Dare	Non-Hispanic American Indian	2014	Number	0.0
1695	County	Dare	Other Non-Hispanic	2014	Number	0.0
1696	County	Dare	Hispanic	2014	Number	0.0
1697	County	Dare	Total	2014	Number	2.0
1698	County	Dare	Non-Hispanic White	2014	Rate	6.9
1699	County	Dare	Non-Hispanic African American	2014	Rate	0.0
1700	County	Dare	Non-Hispanic American Indian	2014	Rate	0.0
1701	County	Dare	Other Non-Hispanic	2014	Rate	0.0
1702	County	Dare	Hispanic	2014	Rate	0.0
1703	County	Dare	Total	2014	Rate	5.7
1704	County	Dare	Non-Hispanic White	2015	Number	1.0
1705	County	Dare	Non-Hispanic African American	2015	Number	0.0
1706	County	Dare	Non-Hispanic American Indian	2015	Number	0.0
1707	County	Dare	Other Non-Hispanic	2015	Number	0.0
1708	County	Dare	Hispanic	2015	Number	0.0
1709	County	Dare	Total	2015	Number	1.0
1710	County	Dare	Non-Hispanic White	2015	Rate	3.6
1711	County	Dare	Non-Hispanic African American	2015	Rate	0.0
1712	County	Dare	Non-Hispanic American Indian	2015	Rate	0.0
1713	County	Dare	Other Non-Hispanic	2015	Rate	0.0
1714	County	Dare	Hispanic	2015	Rate	0.0
1715	County	Dare	Total	2015	Rate	2.9
1716	County	Dare	Non-Hispanic White	2016	Number	0.0
1717	County	Dare	Non-Hispanic African American	2016	Number	0.0
1718	County	Dare	Non-Hispanic American Indian	2016	Number	0.0
1719	County	Dare	Other Non-Hispanic	2016	Number	0.0
1720	County	Dare	Hispanic	2016	Number	0.0
1721	County	Dare	Total	2016	Number	0.0
1722	County	Dare	Non-Hispanic White	2016	Rate	0.0
1723	County	Dare	Non-Hispanic African American	2016	Rate	0.0
1724	County	Dare	Non-Hispanic American Indian	2016	Rate	0.0
1725	County	Dare	Other Non-Hispanic	2016	Rate	0.0
1726	County	Dare	Hispanic	2016	Rate	0.0
1727	County	Dare	Total	2016	Rate	0.0
1728	County	Dare	Non-Hispanic White	2017	Number	0.0
1729	County	Dare	Non-Hispanic White	2017	Rate	0.0
1730	County	Dare	Non-Hispanic African American	2017	Number	0.0
1731	County	Dare	Non-Hispanic African American	2017	Rate	0.0
1732	County	Dare	Non-Hispanic American Indian	2017	Number	0.0
1733	County	Dare	Non-Hispanic American Indian	2017	Rate	0.0
1734	County	Dare	Other Non-Hispanic	2017	Number	0.0
1735	County	Dare	Other Non-Hispanic	2017	Rate	0.0
1736	County	Dare	Hispanic	2017	Number	0.0
1737	County	Dare	Hispanic	2017	Rate	0.0
1738	County	Dare	Total	2017	Number	0.0
1739	County	Dare	Total	2017	Rate	0.0
1740	County	Davidson	Non-Hispanic White	2013	Number	4.0
1741	County	Davidson	Non-Hispanic African American	2013	Number	2.0
1742	County	Davidson	Non-Hispanic American Indian	2013	Number	0.0
1743	County	Davidson	Other Non-Hispanic	2013	Number	0.0
1744	County	Davidson	Hispanic	2013	Number	1.0
1745	County	Davidson	Total	2013	Number	7.0
1746	County	Davidson	Non-Hispanic White	2013	Rate	3.1
1747	County	Davidson	Non-Hispanic African American	2013	Rate	12.8
1748	County	Davidson	Non-Hispanic American Indian	2013	Rate	0.0
1749	County	Davidson	Other Non-Hispanic	2013	Rate	0.0
1750	County	Davidson	Hispanic	2013	Rate	4.6
1751	County	Davidson	Total	2013	Rate	4.1
1752	County	Davidson	Non-Hispanic White	2014	Number	4.0
1753	County	Davidson	Non-Hispanic African American	2014	Number	2.0
1754	County	Davidson	Non-Hispanic American Indian	2014	Number	0.0
1755	County	Davidson	Other Non-Hispanic	2014	Number	0.0
1756	County	Davidson	Hispanic	2014	Number	1.0
1757	County	Davidson	Total	2014	Number	7.0
1758	County	Davidson	Non-Hispanic White	2014	Rate	3.0
1759	County	Davidson	Non-Hispanic African American	2014	Rate	11.2
1760	County	Davidson	Non-Hispanic American Indian	2014	Rate	0.0
1761	County	Davidson	Other Non-Hispanic	2014	Rate	0.0
1762	County	Davidson	Hispanic	2014	Rate	4.7
1763	County	Davidson	Total	2014	Rate	4.0
1764	County	Davidson	Non-Hispanic White	2015	Number	12.0
1765	County	Davidson	Non-Hispanic African American	2015	Number	3.0
1766	County	Davidson	Non-Hispanic American Indian	2015	Number	0.0
1767	County	Davidson	Other Non-Hispanic	2015	Number	0.0
1768	County	Davidson	Hispanic	2015	Number	2.0
1769	County	Davidson	Total	2015	Number	17.0
1770	County	Davidson	Non-Hispanic White	2015	Rate	9.2
1771	County	Davidson	Non-Hispanic African American	2015	Rate	14.8
1772	County	Davidson	Non-Hispanic American Indian	2015	Rate	0.0
1773	County	Davidson	Other Non-Hispanic	2015	Rate	0.0
1774	County	Davidson	Hispanic	2015	Rate	10.0
1775	County	Davidson	Total	2015	Rate	9.7
1776	County	Davidson	Non-Hispanic White	2016	Number	8.0
1777	County	Davidson	Non-Hispanic African American	2016	Number	4.0
1778	County	Davidson	Non-Hispanic American Indian	2016	Number	0.0
1779	County	Davidson	Other Non-Hispanic	2016	Number	0.0
1780	County	Davidson	Hispanic	2016	Number	4.0
1781	County	Davidson	Total	2016	Number	16.0
1782	County	Davidson	Non-Hispanic White	2016	Rate	6.0
1783	County	Davidson	Non-Hispanic African American	2016	Rate	21.2
1784	County	Davidson	Non-Hispanic American Indian	2016	Rate	0.0
1785	County	Davidson	Other Non-Hispanic	2016	Rate	0.0
1786	County	Davidson	Hispanic	2016	Rate	19.6
1787	County	Davidson	Total	2016	Rate	9.0
1788	County	Davidson	Non-Hispanic White	2017	Number	4.0
1789	County	Davidson	Non-Hispanic White	2017	Rate	3.1
1790	County	Davidson	Non-Hispanic African American	2017	Number	3.0
1791	County	Davidson	Non-Hispanic African American	2017	Rate	15.4
1792	County	Davidson	Non-Hispanic American Indian	2017	Number	0.0
1793	County	Davidson	Non-Hispanic American Indian	2017	Rate	0.0
1794	County	Davidson	Other Non-Hispanic	2017	Number	0.0
1795	County	Davidson	Other Non-Hispanic	2017	Rate	0.0
1796	County	Davidson	Hispanic	2017	Number	0.0
1797	County	Davidson	Hispanic	2017	Rate	0.0
1798	County	Davidson	Total	2017	Number	7.0
1799	County	Davidson	Total	2017	Rate	4.0
1800	County	Davie	Non-Hispanic White	2013	Number	2.0
1801	County	Davie	Non-Hispanic African American	2013	Number	0.0
1802	County	Davie	Non-Hispanic American Indian	2013	Number	0.0
1803	County	Davie	Other Non-Hispanic	2013	Number	0.0
1804	County	Davie	Hispanic	2013	Number	0.0
1805	County	Davie	Total	2013	Number	2.0
1806	County	Davie	Non-Hispanic White	2013	Rate	6.7
1807	County	Davie	Non-Hispanic African American	2013	Rate	0.0
1808	County	Davie	Non-Hispanic American Indian	2013	Rate	0.0
1809	County	Davie	Other Non-Hispanic	2013	Rate	0.0
1810	County	Davie	Hispanic	2013	Rate	0.0
1811	County	Davie	Total	2013	Rate	5.4
1812	County	Davie	Non-Hispanic White	2014	Number	1.0
1813	County	Davie	Non-Hispanic African American	2014	Number	1.0
1814	County	Davie	Non-Hispanic American Indian	2014	Number	0.0
1815	County	Davie	Other Non-Hispanic	2014	Number	0.0
1816	County	Davie	Hispanic	2014	Number	0.0
1817	County	Davie	Total	2014	Number	2.0
1818	County	Davie	Non-Hispanic White	2014	Rate	3.4
1819	County	Davie	Non-Hispanic African American	2014	Rate	58.8
1820	County	Davie	Non-Hispanic American Indian	2014	Rate	0.0
1821	County	Davie	Other Non-Hispanic	2014	Rate	0.0
1822	County	Davie	Hispanic	2014	Rate	0.0
1823	County	Davie	Total	2014	Rate	5.5
1824	County	Davie	Non-Hispanic White	2015	Number	3.0
1825	County	Davie	Non-Hispanic African American	2015	Number	0.0
1826	County	Davie	Non-Hispanic American Indian	2015	Number	0.0
1827	County	Davie	Other Non-Hispanic	2015	Number	0.0
1828	County	Davie	Hispanic	2015	Number	0.0
1829	County	Davie	Total	2015	Number	3.0
1830	County	Davie	Non-Hispanic White	2015	Rate	9.9
1831	County	Davie	Non-Hispanic African American	2015	Rate	0.0
1832	County	Davie	Non-Hispanic American Indian	2015	Rate	0.0
1833	County	Davie	Other Non-Hispanic	2015	Rate	0.0
1834	County	Davie	Hispanic	2015	Rate	0.0
1835	County	Davie	Total	2015	Rate	7.7
1836	County	Davie	Non-Hispanic White	2016	Number	1.0
1837	County	Davie	Non-Hispanic African American	2016	Number	0.0
1838	County	Davie	Non-Hispanic American Indian	2016	Number	0.0
1839	County	Davie	Other Non-Hispanic	2016	Number	0.0
1840	County	Davie	Hispanic	2016	Number	0.0
1841	County	Davie	Total	2016	Number	1.0
1842	County	Davie	Non-Hispanic White	2016	Rate	3.0
1843	County	Davie	Non-Hispanic African American	2016	Rate	0.0
1844	County	Davie	Non-Hispanic American Indian	2016	Rate	0.0
1845	County	Davie	Other Non-Hispanic	2016	Rate	0.0
1846	County	Davie	Hispanic	2016	Rate	0.0
1847	County	Davie	Total	2016	Rate	2.4
1848	County	Davie	Non-Hispanic White	2017	Number	2.0
1849	County	Davie	Non-Hispanic White	2017	Rate	7.0
1850	County	Davie	Non-Hispanic African American	2017	Number	0.0
1851	County	Davie	Non-Hispanic African American	2017	Rate	0.0
1852	County	Davie	Non-Hispanic American Indian	2017	Number	0.0
1853	County	Davie	Non-Hispanic American Indian	2017	Rate	0.0
1854	County	Davie	Other Non-Hispanic	2017	Number	0.0
1855	County	Davie	Other Non-Hispanic	2017	Rate	0.0
1856	County	Davie	Hispanic	2017	Number	0.0
1857	County	Davie	Hispanic	2017	Rate	0.0
1858	County	Davie	Total	2017	Number	2.0
1859	County	Davie	Total	2017	Rate	5.4
1860	County	Duplin	Non-Hispanic White	2013	Number	4.0
1861	County	Duplin	Non-Hispanic African American	2013	Number	2.0
1862	County	Duplin	Non-Hispanic American Indian	2013	Number	0.0
1863	County	Duplin	Other Non-Hispanic	2013	Number	0.0
1864	County	Duplin	Hispanic	2013	Number	0.0
1865	County	Duplin	Total	2013	Number	6.0
1866	County	Duplin	Non-Hispanic White	2013	Rate	13.8
1867	County	Duplin	Non-Hispanic African American	2013	Rate	12.0
1868	County	Duplin	Non-Hispanic American Indian	2013	Rate	0.0
1869	County	Duplin	Other Non-Hispanic	2013	Rate	0.0
1870	County	Duplin	Hispanic	2013	Rate	0.0
1871	County	Duplin	Total	2013	Rate	8.0
1872	County	Duplin	Non-Hispanic White	2014	Number	1.0
1873	County	Duplin	Non-Hispanic African American	2014	Number	1.0
1874	County	Duplin	Non-Hispanic American Indian	2014	Number	0.0
1875	County	Duplin	Other Non-Hispanic	2014	Number	0.0
1876	County	Duplin	Hispanic	2014	Number	1.0
1877	County	Duplin	Total	2014	Number	3.0
1878	County	Duplin	Non-Hispanic White	2014	Rate	3.3
1879	County	Duplin	Non-Hispanic African American	2014	Rate	6.1
1880	County	Duplin	Non-Hispanic American Indian	2014	Rate	0.0
1881	County	Duplin	Other Non-Hispanic	2014	Rate	0.0
1882	County	Duplin	Hispanic	2014	Rate	3.4
1883	County	Duplin	Total	2014	Rate	3.9
1884	County	Duplin	Non-Hispanic White	2015	Number	7.0
1885	County	Duplin	Non-Hispanic African American	2015	Number	4.0
1886	County	Duplin	Non-Hispanic American Indian	2015	Number	0.0
1887	County	Duplin	Other Non-Hispanic	2015	Number	0.0
1888	County	Duplin	Hispanic	2015	Number	1.0
1889	County	Duplin	Total	2015	Number	12.0
1890	County	Duplin	Non-Hispanic White	2015	Rate	25.2
1891	County	Duplin	Non-Hispanic African American	2015	Rate	24.2
1892	County	Duplin	Non-Hispanic American Indian	2015	Rate	0.0
1893	County	Duplin	Other Non-Hispanic	2015	Rate	0.0
1894	County	Duplin	Hispanic	2015	Rate	3.3
1895	County	Duplin	Total	2015	Rate	16.0
1896	County	Duplin	Non-Hispanic White	2016	Number	0.0
1897	County	Duplin	Non-Hispanic African American	2016	Number	2.0
1898	County	Duplin	Non-Hispanic American Indian	2016	Number	0.0
1899	County	Duplin	Other Non-Hispanic	2016	Number	0.0
1900	County	Duplin	Hispanic	2016	Number	2.0
1901	County	Duplin	Total	2016	Number	4.0
1902	County	Duplin	Non-Hispanic White	2016	Rate	0.0
1903	County	Duplin	Non-Hispanic African American	2016	Rate	13.5
1904	County	Duplin	Non-Hispanic American Indian	2016	Rate	0.0
1905	County	Duplin	Other Non-Hispanic	2016	Rate	0.0
1906	County	Duplin	Hispanic	2016	Rate	7.3
1907	County	Duplin	Total	2016	Rate	5.7
1908	County	Duplin	Non-Hispanic White	2017	Number	1.0
1909	County	Duplin	Non-Hispanic White	2017	Rate	3.7
1910	County	Duplin	Non-Hispanic African American	2017	Number	0.0
1911	County	Duplin	Non-Hispanic African American	2017	Rate	0.0
1912	County	Duplin	Non-Hispanic American Indian	2017	Number	0.0
1913	County	Duplin	Non-Hispanic American Indian	2017	Rate	0.0
1914	County	Duplin	Other Non-Hispanic	2017	Number	0.0
1915	County	Duplin	Other Non-Hispanic	2017	Rate	0.0
1916	County	Duplin	Hispanic	2017	Number	4.0
1917	County	Duplin	Hispanic	2017	Rate	17.4
1918	County	Duplin	Total	2017	Number	5.0
1919	County	Duplin	Total	2017	Rate	7.7
1920	County	Durham	Non-Hispanic White	2013	Number	8.0
1921	County	Durham	Non-Hispanic African American	2013	Number	16.0
1922	County	Durham	Non-Hispanic American Indian	2013	Number	0.0
1923	County	Durham	Other Non-Hispanic	2013	Number	0.0
1924	County	Durham	Hispanic	2013	Number	2.0
1925	County	Durham	Total	2013	Number	26.0
1926	County	Durham	Non-Hispanic White	2013	Rate	5.3
1927	County	Durham	Non-Hispanic African American	2013	Rate	11.0
1928	County	Durham	Non-Hispanic American Indian	2013	Rate	0.0
1929	County	Durham	Other Non-Hispanic	2013	Rate	0.0
