GeoArea_FIPS	GeoArea_Name	PZ_Name	WDB_Name	Economic_Measure_Code	Economic_Measure_Name	Data_Period_Business_Key	Estimated_Value	Estimation_Qualifier	Unit_of_Measure_Code	Default_Scale	Data_Period_Type	Data_Period_Name	Data_Period_Begin_Datetime	Calculation_Type
37099	Jackson County, NC	Western	Southwestern	FRED_LFN_00000	Civilian Labor Force by County	2019	19957.08333333333		PRS	0	YR	The Year 2019	01/1/2019 0:00	Level
37101	Johnston County, NC	North Central		FRED_LFN_00000	Civilian Labor Force by County	2019	99974.16666666669		PRS	0	YR	The Year 2019	01/1/2019 0:00	Level
37103	Jones County, NC	Southeast	Eastern Carolina	FRED_LFN_00000	Civilian Labor Force by County	2019	4436.75		PRS	0	YR	The Year 2019	01/1/2019 0:00	Level
37105	Lee County, NC	North Central	Triangle South	FRED_LFN_00000	Civilian Labor Force by County	2019	26174.08333333333		PRS	0	YR	The Year 2019	01/1/2019 0:00	Level
37107	Lenoir County, NC	Southeast	Eastern Carolina	FRED_LFN_00000	Civilian Labor Force by County	2019	28078.16666666667		PRS	0	YR	The Year 2019	01/1/2019 0:00	Level
37109	Lincoln County, NC	Southwest	Centralina	FRED_LFN_00000	Civilian Labor Force by County	2019	43826.5		PRS	0	YR	The Year 2019	01/1/2019 0:00	Level
37113	Macon County, NC	Western	Southwestern	FRED_LFN_00000	Civilian Labor Force by County	2019	15636.833333333332		PRS	0	YR	The Year 2019	01/1/2019 0:00	Level
37115	Madison County, NC	Western	Mountain Area	FRED_LFN_00000	Civilian Labor Force by County	2019	10283.166666666666		PRS	0	YR	The Year 2019	01/1/2019 0:00	Level
37117	Martin County, NC	Northeast	Region Q	FRED_LFN_00000	Civilian Labor Force by County	2019	9093.416666666666		PRS	0	YR	The Year 2019	01/1/2019 0:00	Level
37111	McDowell County, NC	Northwest	Region C	FRED_LFN_00000	Civilian Labor Force by County	2019	20876.916666666668		PRS	0	YR	The Year 2019	01/1/2019 0:00	Level
37119	Mecklenburg County, NC	Southwest		FRED_LFN_00000	Civilian Labor Force by County	2019	626768.6666666665		PRS	0	YR	The Year 2019	01/1/2019 0:00	Level
37121	Mitchell County, NC	Northwest	High Country	FRED_LFN_00000	Civilian Labor Force by County	2019	6073.833333333332		PRS	0	YR	The Year 2019	01/1/2019 0:00	Level
37123	Montgomery County, NC	South Central	Regional Partnership	FRED_LFN_00000	Civilian Labor Force by County	2019	11605.5		PRS	0	YR	The Year 2019	01/1/2019 0:00	Level
37125	Moore County, NC	South Central	Regional Partnership	FRED_LFN_00000	Civilian Labor Force by County	2019	42886.91666666666		PRS	0	YR	The Year 2019	01/1/2019 0:00	Level
37127	Nash County, NC	North Central	Turning Point	FRED_LFN_00000	Civilian Labor Force by County	2019	43610.41666666666		PRS	0	YR	The Year 2019	01/1/2019 0:00	Level
37129	New Hanover County, NC	Southeast	Cape Fear	FRED_LFN_00000	Civilian Labor Force by County	2019	125131.66666666669		PRS	0	YR	The Year 2019	01/1/2019 0:00	Level
37131	Northampton County, NC	Northeast	Turning Point	FRED_LFN_00000	Civilian Labor Force by County	2019	7792.166666666668		PRS	0	YR	The Year 2019	01/1/2019 0:00	Level
37133	Onslow County, NC	Southeast	Eastern Carolina	FRED_LFN_00000	Civilian Labor Force by County	2019	65413.41666666666		PRS	0	YR	The Year 2019	01/1/2019 0:00	Level
37135	Orange County, NC	North Central	Regional Partnership	FRED_LFN_00000	Civilian Labor Force by County	2019	79384.41666666669		PRS	0	YR	The Year 2019	01/1/2019 0:00	Level
37137	Pamlico County, NC	Southeast	Eastern Carolina	FRED_LFN_00000	Civilian Labor Force by County	2019	5390.666666666667		PRS	0	YR	The Year 2019	01/1/2019 0:00	Level
37139	Pasquotank County, NC	Northeast	Northeastern	FRED_LFN_00000	Civilian Labor Force by County	2019	16793.916666666668		PRS	0	YR	The Year 2019	01/1/2019 0:00	Level
37141	Pender County, NC	Southeast	Cape Fear	FRED_LFN_00000	Civilian Labor Force by County	2019	29149.91666666667		PRS	0	YR	The Year 2019	01/1/2019 0:00	Level
37143	Perquimans County, NC	Northeast	Northeastern	FRED_LFN_00000	Civilian Labor Force by County	2019	4991.75		PRS	0	YR	The Year 2019	01/1/2019 0:00	Level
37145	Person County, NC	North Central	Kerr-Tar	FRED_LFN_00000	Civilian Labor Force by County	2019	18570.916666666668		PRS	0	YR	The Year 2019	01/1/2019 0:00	Level
37147	Pitt County, NC	Northeast	Region Q	FRED_LFN_00000	Civilian Labor Force by County	2019	90556.41666666669		PRS	0	YR	The Year 2019	01/1/2019 0:00	Level
37149	Polk County, NC	Western	Region C	FRED_LFN_00000	Civilian Labor Force by County	2019	9093.5		PRS	0	YR	The Year 2019	01/1/2019 0:00	Level
37151	Randolph County, NC	Piedmont-Triad	Regional Partnership	FRED_LFN_00000	Civilian Labor Force by County	2019	66978.5		PRS	0	YR	The Year 2019	01/1/2019 0:00	Level
37153	Richmond County, NC	South Central	Lumber River	FRED_LFN_00000	Civilian Labor Force by County	2019	16727.0		PRS	0	YR	The Year 2019	01/1/2019 0:00	Level
37155	Robeson County, NC			FRED_LFN_00000	Civilian Labor Force by County	2019	50480.25		PRS	0	YR	The Year 2019	01/1/2019 0:00	Level
37157	Rockingham County, NC	Piedmont-Triad	Northwest Piedmont	FRED_LFN_00000	Civilian Labor Force by County	2019	40573.25		PRS	0	YR	The Year 2019	01/1/2019 0:00	Level
37159	Rowan County, NC	Southwest	Centralina	FRED_LFN_00000	Civilian Labor Force by County	2019	66750.75		PRS	0	YR	The Year 2019	01/1/2019 0:00	Level
37161	Rutherford County, NC	Western	Region C	FRED_LFN_00000	Civilian Labor Force by County	2019	25376.66666666667		PRS	0	YR	The Year 2019	01/1/2019 0:00	Level
37163	Sampson County, NC	South Central	Triangle South	FRED_LFN_00000	Civilian Labor Force by County	2019	29437.0		PRS	0	YR	The Year 2019	01/1/2019 0:00	Level
37165	Scotland County, NC	South Central	Lumber River	FRED_LFN_00000	Civilian Labor Force by County	2019	11599.166666666668		PRS	0	YR	The Year 2019	01/1/2019 0:00	Level
37167	Stanly County, NC	Southwest		FRED_LFN_00000	Civilian Labor Force by County	2019	30437.91666666667		PRS	0	YR	The Year 2019	01/1/2019 0:00	Level
37169	Stokes County, NC	Piedmont-Triad	Northwest Piedmont	FRED_LFN_00000	Civilian Labor Force by County	2019	21936.0		PRS	0	YR	The Year 2019	01/1/2019 0:00	Level
37171	Surry County, NC	Piedmont-Triad	Northwest Piedmont	FRED_LFN_00000	Civilian Labor Force by County	2019	34200.75		PRS	0	YR	The Year 2019	01/1/2019 0:00	Level
37173	Swain County, NC	Western	Southwestern	FRED_LFN_00000	Civilian Labor Force by County	2019	7017.75		PRS	0	YR	The Year 2019	01/1/2019 0:00	Level
37175	Transylvania County, NC	Western	Mountain Area	FRED_LFN_00000	Civilian Labor Force by County	2019	14746.416666666668		PRS	0	YR	The Year 2019	01/1/2019 0:00	Level
37177	Tyrrell County, NC	Northeast	Northeastern	FRED_LFN_00000	Civilian Labor Force by County	2019	1483.75		PRS	0	YR	The Year 2019	01/1/2019 0:00	Level
37179	Union County, NC	Southwest	Centralina	FRED_LFN_00000	Civilian Labor Force by County	2019	124843.33333333331		PRS	0	YR	The Year 2019	01/1/2019 0:00	Level
37181	Vance County, NC	North Central	Kerr-Tar	FRED_LFN_00000	Civilian Labor Force by County	2019	17500.916666666668		PRS	0	YR	The Year 2019	01/1/2019 0:00	Level
37183	Wake County, NC	North Central	Capital Area	FRED_LFN_00000	Civilian Labor Force by County	2019	600825.3333333335		PRS	0	YR	The Year 2019	01/1/2019 0:00	Level
37185	Warren County, NC	North Central	Kerr-Tar	FRED_LFN_00000	Civilian Labor Force by County	2019	6638.416666666668		PRS	0	YR	The Year 2019	01/1/2019 0:00	Level
37187	Washington County, NC	Northeast	Northeastern	FRED_LFN_00000	Civilian Labor Force by County	2019	4492.666666666667		PRS	0	YR	The Year 2019	01/1/2019 0:00	Level
37189	Watauga County, NC	Northwest	High Country	FRED_LFN_00000	Civilian Labor Force by County	2019	29678.91666666667		PRS	0	YR	The Year 2019	01/1/2019 0:00	Level
37191	Wayne County, NC	Southeast	Eastern Carolina	FRED_LFN_00000	Civilian Labor Force by County	2019	52393.58333333334		PRS	0	YR	The Year 2019	01/1/2019 0:00	Level
37193	Wilkes County, NC	Northwest	High Country	FRED_LFN_00000	Civilian Labor Force by County	2019	29488.41666666667		PRS	0	YR	The Year 2019	01/1/2019 0:00	Level
37195	Wilson County, NC	North Central	Turning Point	FRED_LFN_00000	Civilian Labor Force by County	2019	35026.333333333336		PRS	0	YR	The Year 2019	01/1/2019 0:00	Level
37197	Yadkin County, NC	Piedmont-Triad	Northwest Piedmont	FRED_LFN_00000	Civilian Labor Force by County	2019	17922.75		PRS	0	YR	The Year 2019	01/1/2019 0:00	Level
37199	Yancey County, NC	Northwest	High Country	FRED_LFN_00000	Civilian Labor Force by County	2019	8466.25		PRS	0	YR	The Year 2019	01/1/2019 0:00	Level
37001	Alamance County, NC	Piedmont-Triad	Regional Partnership	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37003	Alexander County, NC	Northwest	Western Piedmont	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37005	Alleghany County, NC	Northwest	High Country	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37007	Anson County, NC	Southwest	Centralina	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37009	Ashe County, NC	Northwest	High Country	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37011	Avery County, NC	Northwest	High Country	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37013	Beaufort County, NC	Northeast	Region Q	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37015	Bertie County, NC	Northeast	Region Q	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37017	Bladen County, NC	South Central	Lumber River	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37019	Brunswick County, NC	Southeast	Cape Fear	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37021	Buncombe County, NC	Western	Mountain Area	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37023	Burke County, NC	Northwest	Western Piedmont	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37025	Cabarrus County, NC	Southwest	Centralina	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37027	Caldwell County, NC	Northwest	Western Piedmont	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37029	Camden County, NC	Northeast	Northeastern	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37031	Carteret County, NC	Southeast	Eastern Carolina	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37033	Caswell County, NC	Piedmont-Triad	Kerr-Tar	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37035	Catawba County, NC	Northwest	Western Piedmont	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37037	Chatham County, NC	North Central	Triangle South	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37039	Cherokee County, NC	Western	Southwestern	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37041	Chowan County, NC	Northeast	Northeastern	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37043	Clay County, NC	Western	Southwestern	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37045	Cleveland County, NC	Southwest	Region C	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37047	Columbus County, NC	South Central	Cape Fear	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37049	Craven County, NC	Southeast	Eastern Carolina	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37051	Cumberland County, NC	South Central	Cumberland County	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37053	Currituck County, NC	Northeast	Northeastern	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37055	Dare County, NC	Northeast	Northeastern	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37057	Davidson County, NC	Piedmont-Triad	DavidsonWorks, Inc.	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37059	Davie County, NC	Piedmont-Triad	Northwest Piedmont	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37061	Duplin County, NC	Southeast	Eastern Carolina	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37063	Durham County, NC	North Central	Durham	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37065	Edgecombe County, NC	North Central	Turning Point	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37067	Forsyth County, NC	Piedmont-Triad	Northwest Piedmont	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37069	Franklin County, NC	North Central	Kerr-Tar	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37071	Gaston County, NC	Southwest	Gaston County	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37073	Gates County, NC	Northeast	Northeastern	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37075	Graham County, NC	Western	Southwestern	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37077	Granville County, NC	North Central	Kerr-Tar	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37079	Greene County, NC	Southeast	Eastern Carolina	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37081	Guilford County, NC	Piedmont-Triad	Greensboro/High Point/Guilford	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37083	Halifax County, NC	Northeast	Turning Point	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37085	Harnett County, NC	North Central	Triangle South	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37087	Haywood County, NC	Western	Southwestern	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37089	Henderson County, NC	Western	Mountain Area	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37091	Hertford County, NC	Northeast	Region Q	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37093	Hoke County, NC	South Central	Lumber River	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37095	Hyde County, NC	Northeast	Northeastern	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37097	Iredell County, NC	Southwest	Centralina	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37099	Jackson County, NC	Western	Southwestern	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37101	Johnston County, NC	North Central		FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37103	Jones County, NC	Southeast	Eastern Carolina	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37105	Lee County, NC	North Central	Triangle South	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37107	Lenoir County, NC	Southeast	Eastern Carolina	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37109	Lincoln County, NC	Southwest	Centralina	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37113	Macon County, NC	Western	Southwestern	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37115	Madison County, NC	Western	Mountain Area	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37117	Martin County, NC	Northeast	Region Q	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37111	McDowell County, NC	Northwest	Region C	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37119	Mecklenburg County, NC	Southwest		FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37121	Mitchell County, NC	Northwest	High Country	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37123	Montgomery County, NC	South Central	Regional Partnership	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37125	Moore County, NC	South Central	Regional Partnership	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37127	Nash County, NC	North Central	Turning Point	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37129	New Hanover County, NC	Southeast	Cape Fear	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37131	Northampton County, NC	Northeast	Turning Point	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37133	Onslow County, NC	Southeast	Eastern Carolina	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37135	Orange County, NC	North Central	Regional Partnership	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37137	Pamlico County, NC	Southeast	Eastern Carolina	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37139	Pasquotank County, NC	Northeast	Northeastern	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37141	Pender County, NC	Southeast	Cape Fear	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37143	Perquimans County, NC	Northeast	Northeastern	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37145	Person County, NC	North Central	Kerr-Tar	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37147	Pitt County, NC	Northeast	Region Q	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37149	Polk County, NC	Western	Region C	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
37151	Randolph County, NC	Piedmont-Triad	Regional Partnership	FRED_LFN_00000	Civilian Labor Force by County	2020	0.0		PRS	0	YR	The Year 2020	01/1/2020 0:00	Level
