	GeoFIPS	GeoName	Region	TableName	LineCode	IndustryClassification	Description	Unit	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017
3833	" ""37063"""	Durham, NC	5.0	CAINC6N	512.0	327	     Nonmetallic mineral product manufacturing	Thousands of dollars	22544	10091	9992	10768	13143	15287	15820	12065	9353	8575	8448	10621	12397	8443	8617	(D)	15055
3834	" ""37063"""	Durham, NC	5.0	CAINC6N	513.0	331	     Primary metal manufacturing	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
3835	" ""37063"""	Durham, NC	5.0	CAINC6N	514.0	332	     Fabricated metal product manufacturing	Thousands of dollars	6892	7950	7851	6818	7374	7583	8040	13881	11893	10699	11460	12451	13307	15407	16799	16978	16930
3836	" ""37063"""	Durham, NC	5.0	CAINC6N	515.0	333	     Machinery manufacturing	Thousands of dollars	4267	(D)	(D)	(D)	45378	48807	50617	53435	47544	42592	41690	43918	44081	43875	42144	41061	43171
3837	" ""37063"""	Durham, NC	5.0	CAINC6N	516.0	334	     Computer and electronic product manufacturing	Thousands of dollars	2792091	2093716	1979013	2134521	2144572	2412057	2747025	2639349	2527436	2501363	1768294	1805186	1857703	1733453	1404987	1416402	1418280
3838	" ""37063"""	Durham, NC	5.0	CAINC6N	517.0	335	     Electrical equipment, appliance, and component manufacturing	Thousands of dollars	(D)	37336	16624	17233	21357	21087	(D)	(D)	(D)	19453	18826	(D)	49506	55667	47551	25072	27490
3839	" ""37063"""	Durham, NC	5.0	CAINC6N	518.0	3361-3363	     Motor vehicles, bodies and trailers, and parts manufacturing	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	102821	112003	111440	123406	125253
3840	" ""37063"""	Durham, NC	5.0	CAINC6N	519.0	3364-3369	     Other transportation equipment manufacturing	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	45111	47411	51122	49000	49224
3841	" ""37063"""	Durham, NC	5.0	CAINC6N	521.0	337	     Furniture and related product manufacturing	Thousands of dollars	8017	8857	10279	11207	11721	12961	13518	15003	13884	14865	16020	16213	(D)	(D)	(D)	18077	18357
3842	" ""37063"""	Durham, NC	5.0	CAINC6N	522.0	339	     Miscellaneous manufacturing	Thousands of dollars	41493	42317	44929	52744	69193	71973	73263	84146	92345	93098	109471	120209	143291	134910	162759	163785	174734
3843	" ""37063"""	Durham, NC	5.0	CAINC6N	530.0	311-316,322-326	    Nondurable goods manufacturing	Thousands of dollars	997436	1105035	1193242	1211899	1131155	1190962	1339224	1368887	1298162	1313374	1295732	1267267	1456906	1596677	1637221	1370341	1331325
3844	" ""37063"""	Durham, NC	5.0	CAINC6N	531.0	311	     Food manufacturing	Thousands of dollars	425	(D)	(D)	6965	(D)	12732	14275	15682	15281	(D)	4551	2115	2197	4010	4442	4891	6083
3845	" ""37063"""	Durham, NC	5.0	CAINC6N	532.0	312	     Beverage and tobacco product manufacturing	Thousands of dollars	17380	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	11319	9781	12942	15383
3846	" ""37063"""	Durham, NC	5.0	CAINC6N	533.0	313	     Textile mills	Thousands of dollars	(D)	22428	23209	22742	23930	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
3847	" ""37063"""	Durham, NC	5.0	CAINC6N	534.0	314	     Textile product mills	Thousands of dollars	17904	17736	17505	11854	3340	3547	2494	2641	344	272	238	289	359	499	1533	3412	4011
3848	" ""37063"""	Durham, NC	5.0	CAINC6N	535.0	315	     Apparel manufacturing	Thousands of dollars	(D)	(D)	(D)	4984	5114	4961	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
3849	" ""37063"""	Durham, NC	5.0	CAINC6N	536.0	316	     Leather and allied product manufacturing	Thousands of dollars	0	0	0	0	0	(D)	0	0	0	0	0	0	0	0	0	0	0
3850	" ""37063"""	Durham, NC	5.0	CAINC6N	537.0	322	     Paper manufacturing	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
3851	" ""37063"""	Durham, NC	5.0	CAINC6N	538.0	323	     Printing and related support activities	Thousands of dollars	59716	55492	61879	62093	61958	55439	56908	63636	52560	47150	45929	48960	55096	61068	64416	71538	72173
3852	" ""37063"""	Durham, NC	5.0	CAINC6N	539.0	324	     Petroleum and coal products manufacturing	Thousands of dollars	0	0	(D)	(D)	(D)	0	0	0	0	0	0	0	0	0	0	0	0
3853	" ""37063"""	Durham, NC	5.0	CAINC6N	541.0	325	     Chemical manufacturing	Thousands of dollars	870640	979157	1059426	1084653	1006453	1056932	1209775	1234040	1204616	1223110	1219565	1189694	1369750	1499552	1537081	1256766	1210225
3854	" ""37063"""	Durham, NC	5.0	CAINC6N	542.0	326	     Plastics and rubber products manufacturing	Thousands of dollars	15640	14211	9380	8197	11917	24753	23363	20898	5698	4235	2821	2785	3410	5212	4507	4574	6636
3855	" ""37063"""	Durham, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	243050	466098	505432	580868	602219	584790	716063	784358	746770	822833	851053	966691	1065777	1085911	823922	753551	874162
3856	" ""37063"""	Durham, NC	5.0	CAINC6N	700.0	44-45	   Retail trade	Thousands of dollars	351309	362704	343175	349489	379843	393167	392032	387332	370445	381700	400558	436861	446962	472060	503055	514921	515449
3857	" ""37063"""	Durham, NC	5.0	CAINC6N	701.0	441	    Motor vehicle and parts dealers	Thousands of dollars	65047	64870	61763	65863	71305	75911	76939	72148	59100	63550	67879	74695	81773	84667	89558	93811	96670
3858	" ""37063"""	Durham, NC	5.0	CAINC6N	702.0	442	    Furniture and home furnishings stores	Thousands of dollars	13629	13260	13487	18193	17018	22267	20530	14400	11625	11684	12396	13129	13031	13366	14922	16613	15210
3859	" ""37063"""	Durham, NC	5.0	CAINC6N	703.0	443	    Electronics and appliance stores	Thousands of dollars	23388	20098	17669	17598	34022	26216	25971	29197	26508	27016	34385	48588	42846	46893	48703	50662	60990
3860	" ""37063"""	Durham, NC	5.0	CAINC6N	704.0	444	    Building material and garden equipment and supplies dealers	Thousands of dollars	25323	23089	24295	25344	25511	27819	29403	29525	28523	30023	32018	33170	37743	41759	44742	49482	37410
3861	" ""37063"""	Durham, NC	5.0	CAINC6N	705.0	445	    Food and beverage stores	Thousands of dollars	72148	69071	53000	51382	51506	51023	52284	57219	58052	56517	56356	62557	64129	69138	75486	76903	79171
3862	" ""37063"""	Durham, NC	5.0	CAINC6N	706.0	446	    Health and personal care stores	Thousands of dollars	17684	18859	18624	18721	21510	21933	25959	26372	27794	31337	31602	32738	33963	35755	41693	41453	39921
3863	" ""37063"""	Durham, NC	5.0	CAINC6N	707.0	447	    Gasoline stations	Thousands of dollars	12389	12558	11708	11538	11780	11964	11751	11678	13457	14535	14267	13939	14296	15362	15659	15837	16618
3864	" ""37063"""	Durham, NC	5.0	CAINC6N	708.0	448	    Clothing and clothing accessories stores	Thousands of dollars	27718	30868	36155	37877	38433	38636	39119	38544	35052	34820	31689	32723	32600	33366	32905	32211	37876
3865	" ""37063"""	Durham, NC	5.0	CAINC6N	709.0	451	    Sporting goods, hobby, musical instrument, and book stores	Thousands of dollars	17417	15307	13377	12642	13349	14004	13703	12913	13461	12996	12022	13479	13048	13096	14031	13691	13894
3866	" ""37063"""	Durham, NC	5.0	CAINC6N	711.0	452	    General merchandise stores	Thousands of dollars	54571	72680	71585	70226	75950	83885	77386	77865	80365	81019	85662	88023	87688	89386	93660	87946	86475
3867	" ""37063"""	Durham, NC	5.0	CAINC6N	712.0	453	    Miscellaneous store retailers	Thousands of dollars	17041	17642	17466	16759	16635	16659	16330	15692	14668	14542	18237	18560	19320	19958	21672	23291	21084
3868	" ""37063"""	Durham, NC	5.0	CAINC6N	713.0	454	    Nonstore retailers	Thousands of dollars	4954	4402	4046	3346	2824	2850	2657	1779	1840	3661	4045	5260	6525	9314	10024	13021	10130
3869	" ""37063"""	Durham, NC	5.0	CAINC6N	800.0	48-49	   Transportation and warehousing	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	93704	94087	90479	(D)	(D)	91767	111060	(D)	(D)	(D)	(D)	(D)
3870	" ""37063"""	Durham, NC	5.0	CAINC6N	801.0	481	    Air transportation	Thousands of dollars	(D)	(D)	(D)	(D)	0	0	0	0	0	0	0	0	0	0	0	0	0
3871	" ""37063"""	Durham, NC	5.0	CAINC6N	802.0	482	    Rail transportation	Thousands of dollars	2117	1954	2000	1807	1568	1568	1314	1232	1016	911	735	835	800	961	945	1001	1023
3872	" ""37063"""	Durham, NC	5.0	CAINC6N	803.0	483	    Water transportation	Thousands of dollars	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3873	" ""37063"""	Durham, NC	5.0	CAINC6N	804.0	484	    Truck transportation	Thousands of dollars	24714	26697	25702	27038	28656	28166	28414	25537	25487	22226	22870	26836	28232	43216	40152	41130	43457
3874	" ""37063"""	Durham, NC	5.0	CAINC6N	805.0	485	    Transit and ground passenger transportation	Thousands of dollars	8051	5761	6847	5964	(D)	15254	15742	15384	14843	12264	14719	25171	27230	29356	30663	30104	29833
3875	" ""37063"""	Durham, NC	5.0	CAINC6N	806.0	486	    Pipeline transportation	Thousands of dollars	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3876	" ""37063"""	Durham, NC	5.0	CAINC6N	807.0	487	    Scenic and sightseeing transportation	Thousands of dollars	0	0	0	0	0	0	0	0	0	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
3877	" ""37063"""	Durham, NC	5.0	CAINC6N	808.0	488	    Support activities for transportation	Thousands of dollars	3128	2543	3108	6144	6646	7441	5496	(D)	(D)	3240	4652	5204	5780	8282	10921	35971	15240
3878	" ""37063"""	Durham, NC	5.0	CAINC6N	809.0	492	    Couriers and messengers	Thousands of dollars	19682	20787	20024	22156	22005	21938	23696	25352	28793	29212	(D)	(D)	(D)	(D)	(D)	37961	40971
3879	" ""37063"""	Durham, NC	5.0	CAINC6N	811.0	493	    Warehousing and storage	Thousands of dollars	21537	15329	11233	11419	17784	19337	19425	(D)	17267	19400	18048	18933	23446	13065	(D)	8915	10058
3880	" ""37063"""	Durham, NC	5.0	CAINC6N	900.0	51	   Information	Thousands of dollars	306540	265014	256398	208167	216129	233235	256691	263723	265659	260650	233371	263365	289759	381243	432529	440464	417941
3881	" ""37063"""	Durham, NC	5.0	CAINC6N	901.0	511	    Publishing industries (except Internet)	Thousands of dollars	59768	48590	47811	52097	50249	48797	50815	60238	60708	61408	71254	87132	100844	158944	198341	222443	165423
3882	" ""37063"""	Durham, NC	5.0	CAINC6N	902.0	512	    Motion picture and sound recording industries	Thousands of dollars	6221	(D)	6110	(D)	7922	8613	(D)	8882	7666	(D)	7725	10350	8935	10620	(D)	(D)	(D)
3883	" ""37063"""	Durham, NC	5.0	CAINC6N	903.0	515	    Broadcasting (except Internet)	Thousands of dollars	21021	(D)	(D)	20572	20660	20334	22649	22045	23164	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
3884	" ""37063"""	Durham, NC	5.0	CAINC6N	904.0	516	    Internet publishing and broadcasting 4/	Thousands of dollars	(D)	0	0	0	(D)	(D)	(NA)	(NA)	(NA)	(NA)	(NA)	(NA)	(NA)	(NA)	(NA)	(NA)	(NA)
3885	" ""37063"""	Durham, NC	5.0	CAINC6N	905.0	517	    Telecommunications	Thousands of dollars	103183	92044	81687	78231	75853	90591	110044	106238	108468	108564	109830	108450	122991	142768	146526	124254	125687
3886	" ""37063"""	Durham, NC	5.0	CAINC6N	906.0	518	    Data processing, hosting, and related services	Thousands of dollars	116004	101666	105985	30051	29913	25040	25150	26508	27838	23357	(D)	16234	(D)	(D)	25696	34045	66825
3887	" ""37063"""	Durham, NC	5.0	CAINC6N	907.0	519	    Other information services 4/	Thousands of dollars	(D)	0	(D)	(D)	(D)	(D)	(D)	39812	37815	38265	14103	(D)	19885	27277	29788	(D)	30524
3888	" ""37063"""	Durham, NC	5.0	CAINC6N	1000.0	52	   Finance and insurance	Thousands of dollars	280832	397284	445006	462986	504026	592158	709979	799816	817867	844878	874927	933693	980667	1099933	1150857	1258645	1397840
3889	" ""37063"""	Durham, NC	5.0	CAINC6N	1001.0	521	    Monetary Authorities-central bank	Thousands of dollars	0	0	0	0	0	0	0	0	0	(D)	0	0	0	0	0	0	0
3890	" ""37063"""	Durham, NC	5.0	CAINC6N	1002.0	522	    Credit intermediation and related activities	Thousands of dollars	57301	61705	69821	79013	70080	71375	(D)	(D)	111710	99932	132811	139981	(D)	(D)	146233	(D)	(D)
3891	" ""37063"""	Durham, NC	5.0	CAINC6N	1003.0	523	    Securities, commodity contracts, and other financial investments and related activities	Thousands of dollars	71997	82779	(D)	(D)	(D)	(D)	217235	255235	253411	279412	304844	346750	368989	382515	452873	577254	616185
3892	" ""37063"""	Durham, NC	5.0	CAINC6N	1004.0	524	    Insurance carriers and related activities	Thousands of dollars	151376	252670	279396	300980	335541	380198	394447	439404	452269	464971	435968	446454	463785	577639	551751	523875	600664
3893	" ""37063"""	Durham, NC	5.0	CAINC6N	1005.0	525	    Funds, trusts, and other financial vehicles	Thousands of dollars	158	130	(D)	(D)	(D)	(D)	(D)	(D)	477	(D)	1304	508	(D)	(D)	0	(D)	(D)
3894	" ""37063"""	Durham, NC	5.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	67144	73104	71903	79834	88216	91126	99942	105254	99441	93658	85143	94608	96476	100257	119069	132996	125175
3895	" ""37063"""	Durham, NC	5.0	CAINC6N	1101.0	531	    Real estate	Thousands of dollars	49492	56287	(D)	60528	67412	69467	78838	83307	78281	73027	67103	75113	76672	79227	96777	107587	97609
3896	" ""37063"""	Durham, NC	5.0	CAINC6N	1102.0	532	    Rental and leasing services	Thousands of dollars	17652	16817	(D)	19306	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
3897	" ""37063"""	Durham, NC	5.0	CAINC6N	1103.0	533	    Lessors of nonfinancial intangible assets (except copyrighted works)	Thousands of dollars	0	0	0	0	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
3898	" ""37063"""	Durham, NC	5.0	CAINC6N	1200.0	54	   Professional, scientific, and technical services	Thousands of dollars	1118832	1073003	1051723	1214555	1361813	1558962	1747622	1843261	1870900	1965650	2053289	2223646	2218362	2472855	2702751	2735087	2978591
3899	" ""37063"""	Durham, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	227972	236640	255012	266525	206173	252106	200106	230186	255858	267242	327554	285112	213725	232003	235095	208734	230637
3900	" ""37063"""	Durham, NC	5.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	353932	328642	305936	349274	350493	379945	443169	416646	400266	419498	429602	450875	472233	509129	475170	508416	544473
3901	" ""37063"""	Durham, NC	5.0	CAINC6N	1401.0	561	    Administrative and support services	Thousands of dollars	342877	317489	293808	339177	340779	370035	433180	405439	388419	406460	413733	433012	453632	496469	465225	498207	529833
3902	" ""37063"""	Durham, NC	5.0	CAINC6N	1402.0	562	    Waste management and remediation services	Thousands of dollars	11055	11153	12128	10097	9714	9910	9989	11207	11847	13038	15869	17863	18601	12660	9945	10209	14640
3903	" ""37063"""	Durham, NC	5.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	379010	415945	454294	661914	731750	868202	948526	1034453	1215434	1236165	1333692	1424597	1279698	1444299	1812069	1881621	1912435
3904	" ""37063"""	Durham, NC	5.0	CAINC6N	1600.0	62	   Health care and social assistance	Thousands of dollars	1150197	1243585	1338658	1306800	1373763	1416824	1467790	1635647	1642571	1702931	1672645	1782828	1861034	1813553	1896378	2052051	2207014
3905	" ""37063"""	Durham, NC	5.0	CAINC6N	1601.0	621	    Ambulatory health care services	Thousands of dollars	168620	182598	202128	208097	236497	243262	254260	268740	284360	290752	300735	320290	389884	415001	448080	486323	508309
3906	" ""37063"""	Durham, NC	5.0	CAINC6N	1602.0	622	    Hospitals	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
3907	" ""37063"""	Durham, NC	5.0	CAINC6N	1603.0	623	    Nursing and residential care facilities	Thousands of dollars	63211	69189	74056	77566	80773	89978	106529	106438	111762	124205	127916	126339	132007	133079	129958	130152	131685
3908	" ""37063"""	Durham, NC	5.0	CAINC6N	1604.0	624	    Social assistance	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
3909	" ""37063"""	Durham, NC	5.0	CAINC6N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	37185	33065	28935	31368	29224	31790	33108	34922	35428	36169	40045	41609	47612	53769	54478	56494	63341
3910	" ""37063"""	Durham, NC	5.0	CAINC6N	1701.0	711	    Performing arts, spectator sports, and related industries	Thousands of dollars	8946	7726	6494	7476	5872	7479	8003	8362	7758	7731	7490	9136	13594	16096	16443	17035	21575
3911	" ""37063"""	Durham, NC	5.0	CAINC6N	1702.0	712	    Museums, historical sites, and similar institutions	Thousands of dollars	3756	3773	3374	3482	3554	3770	3937	4223	4724	5249	5264	5214	5258	5541	5882	6569	7026
3912	" ""37063"""	Durham, NC	5.0	CAINC6N	1703.0	713	    Amusement, gambling, and recreation industries	Thousands of dollars	24483	21566	19067	20410	19798	20541	21168	22337	22946	23189	27291	27259	28760	32132	32153	32890	34740
3913	" ""37063"""	Durham, NC	5.0	CAINC6N	1800.0	72	   Accommodation and food services	Thousands of dollars	183315	201157	216069	232985	236845	245706	264359	285264	275949	284849	295033	314424	323534	350352	370787	393106	410403
3914	" ""37063"""	Durham, NC	5.0	CAINC6N	1801.0	721	    Accommodation	Thousands of dollars	50162	55977	57104	63715	61326	62371	65811	72528	63340	60816	61006	60255	60816	61069	68935	69759	79214
3915	" ""37063"""	Durham, NC	5.0	CAINC6N	1802.0	722	    Food services and drinking places	Thousands of dollars	133153	145180	158965	169270	175519	183335	198548	212736	212609	224033	234027	254169	262718	289283	301852	323347	331189
3916	" ""37063"""	Durham, NC	5.0	CAINC6N	1900.0	81	   Other services (except government and government enterprises)	Thousands of dollars	209510	235471	225406	209911	224852	244924	281198	285013	293644	281949	290002	320159	333211	353290	380240	384178	395286
3917	" ""37063"""	Durham, NC	5.0	CAINC6N	1901.0	811	    Repair and maintenance	Thousands of dollars	61634	78150	57962	42012	46646	47955	49937	48393	47612	47705	47460	47689	50027	53125	57073	58943	60777
3918	" ""37063"""	Durham, NC	5.0	CAINC6N	1902.0	812	    Personal and laundry services	Thousands of dollars	60607	60596	59637	57582	66872	70256	75797	68068	59018	55941	61260	66393	69688	70485	77540	78801	81628
3919	" ""37063"""	Durham, NC	5.0	CAINC6N	1903.0	813	    Religious, grantmaking, civic, professional, and similar organizations	Thousands of dollars	78728	88351	98621	100553	101573	116300	144153	156465	175943	168528	170754	195593	202362	216765	232380	233813	240988
3920	" ""37063"""	Durham, NC	5.0	CAINC6N	1904.0	814	    Private households	Thousands of dollars	8541	8374	9186	9764	9761	10413	11311	12087	11071	9775	10528	10484	11134	12915	13247	12621	11893
3921	" ""37063"""	Durham, NC	5.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	898649	952621	1024619	1078262	1136202	1231399	1306777	1280122	1344183	1446976	1472493	1504279	1554912	1597422	1687429	1742258	1808909
3922	" ""37063"""	Durham, NC	5.0	CAINC6N	2001.0	...	   Federal civilian	Thousands of dollars	343813	372663	419272	442949	465019	511639	531893	462195	496838	593967	628234	633570	658646	688470	733397	774557	811357
3923	" ""37063"""	Durham, NC	5.0	CAINC6N	2002.0	...	   Military	Thousands of dollars	12088	17227	25482	24960	27662	26648	28981	38883	44555	47192	40220	37664	39674	37671	35862	35656	35748
3924	" ""37063"""	Durham, NC	5.0	CAINC6N	2010.0	...	   State and local	Thousands of dollars	542748	562731	579865	610353	643521	693112	745903	779044	802790	805817	804039	833045	856592	871281	918170	932045	961804
3925	" ""37063"""	Durham, NC	5.0	CAINC6N	2011.0	...	    State government	Thousands of dollars	125739	132634	138356	149155	163273	180659	201578	208891	214219	228510	230840	240637	255823	253508	265942	270906	280388
3926	" ""37063"""	Durham, NC	5.0	CAINC6N	2012.0	...	    Local government	Thousands of dollars	417009	430097	441509	461198	480248	512453	544325	570153	588571	577307	573199	592408	600769	617773	652228	661139	681416
3927	" ""37065"""	Edgecombe, NC	5.0	CAINC6N	1.0	...	Compensation of employees (thousands of dollars) 1/	Thousands of dollars	881906	884129	901717	945748	945112	958240	963011	945806	927411	908319	883680	886646	814907	804258	805999	820603	829557
3928	" ""37065"""	Edgecombe, NC	5.0	CAINC6N	5.0	...	 Wages and salaries	Thousands of dollars	718312	716519	723555	754847	747577	758123	761467	750225	725260	707771	696560	699542	634659	622410	627056	644718	652573
3929	" ""37065"""	Edgecombe, NC	5.0	CAINC6N	6.0	...	 Supplements to wages and salaries	Thousands of dollars	163594	167610	178162	190901	197535	200117	201544	195581	202151	200548	187120	187104	180248	181848	178943	175885	176984
3930	" ""37065"""	Edgecombe, NC	5.0	CAINC6N	7.0	...	  Employer contributions for employee pension and insurance funds 2/	Thousands of dollars	109776	114986	122369	133925	138280	140445	141583	137363	145047	145363	131972	134067	128954	131118	128434	126051	128018
3931	" ""37065"""	Edgecombe, NC	5.0	CAINC6N	8.0	...	  Employer contributions for government social insurance	Thousands of dollars	53818	52624	55793	56976	59255	59672	59961	58218	57104	55185	55148	53037	51294	50730	50509	49834	48966
3932	" ""37065"""	Edgecombe, NC	5.0	CAINC6N	9.0	...	Average compensation per job (dollars) 3/	Dollars	34563	35640	36860	38635	40826	41931	42903	43930	45072	45233	45238	47442	44020	44380	45738	45546	46804
3933	" ""37065"""	Edgecombe, NC	5.0	CAINC6N	81.0	111-112	 Farm compensation	Thousands of dollars	14266	18111	15457	15660	14455	15404	18490	16097	12888	9618	11509	13816	14319	14160	13896	16470	16818
3934	" ""37065"""	Edgecombe, NC	5.0	CAINC6N	82.0	...	 Nonfarm compensation	Thousands of dollars	867640	866018	886260	930088	930657	942836	944521	929709	914523	898701	872171	872830	800588	790098	792103	804133	812739
