	GeoArea_FIPS	GeoArea_Name	PZ_Name	WDB_Name	Economic_Measure_Code	Economic_Measure_Name	Data_Period_Business_Key	Estimated_Value	Estimation_Qualifier	Unit_of_Measure_Code	Default_Scale	Data_Period_Type	Data_Period_Name	Data_Period_Begin_Datetime	Calculation_Type
2354	37109	Lincoln County, NC	Southwest	Centralina	FRED_LFN_00000	Civilian Labor Force by County	2013.0	39873.333333333336		PRS	0	YR	The Year 2013	01/1/2013 0:00	Level
2355	37113	Macon County, NC	Western	Southwestern	FRED_LFN_00000	Civilian Labor Force by County	2013.0	15200.166666666668		PRS	0	YR	The Year 2013	01/1/2013 0:00	Level
2356	37115	Madison County, NC	Western	Mountain Area	FRED_LFN_00000	Civilian Labor Force by County	2013.0	9486.25		PRS	0	YR	The Year 2013	01/1/2013 0:00	Level
2357	37117	Martin County, NC	Northeast	Region Q	FRED_LFN_00000	Civilian Labor Force by County	2013.0	10105.666666666666		PRS	0	YR	The Year 2013	01/1/2013 0:00	Level
2358	37111	McDowell County, NC	Northwest	Region C	FRED_LFN_00000	Civilian Labor Force by County	2013.0	20426.166666666668		PRS	0	YR	The Year 2013	01/1/2013 0:00	Level
2359	37119	Mecklenburg County, NC	Southwest		FRED_LFN_00000	Civilian Labor Force by County	2013.0	537142.8333333335		PRS	0	YR	The Year 2013	01/1/2013 0:00	Level
2360	37121	Mitchell County, NC	Northwest	High Country	FRED_LFN_00000	Civilian Labor Force by County	2013.0	6668.416666666668		PRS	0	YR	The Year 2013	01/1/2013 0:00	Level
2361	37123	Montgomery County, NC	South Central	Regional Partnership	FRED_LFN_00000	Civilian Labor Force by County	2013.0	11679.583333333332		PRS	0	YR	The Year 2013	01/1/2013 0:00	Level
2362	37125	Moore County, NC	South Central	Regional Partnership	FRED_LFN_00000	Civilian Labor Force by County	2013.0	37899.41666666666		PRS	0	YR	The Year 2013	01/1/2013 0:00	Level
2363	37127	Nash County, NC	North Central	Turning Point	FRED_LFN_00000	Civilian Labor Force by County	2013.0	45332.16666666666		PRS	0	YR	The Year 2013	01/1/2013 0:00	Level
2364	37129	New Hanover County, NC	Southeast	Cape Fear	FRED_LFN_00000	Civilian Labor Force by County	2013.0	109519.75		PRS	0	YR	The Year 2013	01/1/2013 0:00	Level
2365	37131	Northampton County, NC	Northeast	Turning Point	FRED_LFN_00000	Civilian Labor Force by County	2013.0	8158.083333333332		PRS	0	YR	The Year 2013	01/1/2013 0:00	Level
2366	37133	Onslow County, NC	Southeast	Eastern Carolina	FRED_LFN_00000	Civilian Labor Force by County	2013.0	64041.66666666666		PRS	0	YR	The Year 2013	01/1/2013 0:00	Level
2367	37135	Orange County, NC	North Central	Regional Partnership	FRED_LFN_00000	Civilian Labor Force by County	2013.0	72647.75		PRS	0	YR	The Year 2013	01/1/2013 0:00	Level
2368	37137	Pamlico County, NC	Southeast	Eastern Carolina	FRED_LFN_00000	Civilian Labor Force by County	2013.0	5329.666666666667		PRS	0	YR	The Year 2013	01/1/2013 0:00	Level
2369	37139	Pasquotank County, NC	Northeast	Northeastern	FRED_LFN_00000	Civilian Labor Force by County	2013.0	17676.333333333332		PRS	0	YR	The Year 2013	01/1/2013 0:00	Level
2370	37141	Pender County, NC	Southeast	Cape Fear	FRED_LFN_00000	Civilian Labor Force by County	2013.0	25024.91666666667		PRS	0	YR	The Year 2013	01/1/2013 0:00	Level
2371	37143	Perquimans County, NC	Northeast	Northeastern	FRED_LFN_00000	Civilian Labor Force by County	2013.0	5222.916666666667		PRS	0	YR	The Year 2013	01/1/2013 0:00	Level
2372	37145	Person County, NC	North Central	Kerr-Tar	FRED_LFN_00000	Civilian Labor Force by County	2013.0	18290.166666666668		PRS	0	YR	The Year 2013	01/1/2013 0:00	Level
2373	37147	Pitt County, NC	Northeast	Region Q	FRED_LFN_00000	Civilian Labor Force by County	2013.0	87886.41666666669		PRS	0	YR	The Year 2013	01/1/2013 0:00	Level
2374	37149	Polk County, NC	Western	Region C	FRED_LFN_00000	Civilian Labor Force by County	2013.0	8666.333333333334		PRS	0	YR	The Year 2013	01/1/2013 0:00	Level
2375	37151	Randolph County, NC	Piedmont-Triad	Regional Partnership	FRED_LFN_00000	Civilian Labor Force by County	2013.0	67952.75		PRS	0	YR	The Year 2013	01/1/2013 0:00	Level
2376	37153	Richmond County, NC	South Central	Lumber River	FRED_LFN_00000	Civilian Labor Force by County	2013.0	17436.083333333332		PRS	0	YR	The Year 2013	01/1/2013 0:00	Level
2377	37155	Robeson County, NC			FRED_LFN_00000	Civilian Labor Force by County	2013.0	52118.66666666666		PRS	0	YR	The Year 2013	01/1/2013 0:00	Level
2378	37157	Rockingham County, NC	Piedmont-Triad	Northwest Piedmont	FRED_LFN_00000	Civilian Labor Force by County	2013.0	42155.66666666666		PRS	0	YR	The Year 2013	01/1/2013 0:00	Level
2379	37159	Rowan County, NC	Southwest	Centralina	FRED_LFN_00000	Civilian Labor Force by County	2013.0	62822.91666666666		PRS	0	YR	The Year 2013	01/1/2013 0:00	Level
2380	37161	Rutherford County, NC	Western	Region C	FRED_LFN_00000	Civilian Labor Force by County	2013.0	25934.66666666667		PRS	0	YR	The Year 2013	01/1/2013 0:00	Level
2381	37163	Sampson County, NC	South Central	Triangle South	FRED_LFN_00000	Civilian Labor Force by County	2013.0	29661.08333333333		PRS	0	YR	The Year 2013	01/1/2013 0:00	Level
2382	37165	Scotland County, NC	South Central	Lumber River	FRED_LFN_00000	Civilian Labor Force by County	2013.0	12249.833333333332		PRS	0	YR	The Year 2013	01/1/2013 0:00	Level
2383	37167	Stanly County, NC	Southwest		FRED_LFN_00000	Civilian Labor Force by County	2013.0	28855.25		PRS	0	YR	The Year 2013	01/1/2013 0:00	Level
2384	37169	Stokes County, NC	Piedmont-Triad	Northwest Piedmont	FRED_LFN_00000	Civilian Labor Force by County	2013.0	22180.25		PRS	0	YR	The Year 2013	01/1/2013 0:00	Level
2385	37171	Surry County, NC	Piedmont-Triad	Northwest Piedmont	FRED_LFN_00000	Civilian Labor Force by County	2013.0	33279.416666666664		PRS	0	YR	The Year 2013	01/1/2013 0:00	Level
2386	37173	Swain County, NC	Western	Southwestern	FRED_LFN_00000	Civilian Labor Force by County	2013.0	6598.25		PRS	0	YR	The Year 2013	01/1/2013 0:00	Level
2387	37175	Transylvania County, NC	Western	Mountain Area	FRED_LFN_00000	Civilian Labor Force by County	2013.0	13397.583333333332		PRS	0	YR	The Year 2013	01/1/2013 0:00	Level
2388	37177	Tyrrell County, NC	Northeast	Northeastern	FRED_LFN_00000	Civilian Labor Force by County	2013.0	1562.083333333333		PRS	0	YR	The Year 2013	01/1/2013 0:00	Level
2389	37179	Union County, NC	Southwest	Centralina	FRED_LFN_00000	Civilian Labor Force by County	2013.0	105687.91666666669		PRS	0	YR	The Year 2013	01/1/2013 0:00	Level
2390	37181	Vance County, NC	North Central	Kerr-Tar	FRED_LFN_00000	Civilian Labor Force by County	2013.0	18128.25		PRS	0	YR	The Year 2013	01/1/2013 0:00	Level
2391	37183	Wake County, NC	North Central	Capital Area	FRED_LFN_00000	Civilian Labor Force by County	2013.0	511268.0		PRS	0	YR	The Year 2013	01/1/2013 0:00	Level
2392	37185	Warren County, NC	North Central	Kerr-Tar	FRED_LFN_00000	Civilian Labor Force by County	2013.0	7300.833333333332		PRS	0	YR	The Year 2013	01/1/2013 0:00	Level
2393	37187	Washington County, NC	Northeast	Northeastern	FRED_LFN_00000	Civilian Labor Force by County	2013.0	5300.666666666667		PRS	0	YR	The Year 2013	01/1/2013 0:00	Level
2394	37189	Watauga County, NC	Northwest	High Country	FRED_LFN_00000	Civilian Labor Force by County	2013.0	26954.58333333333		PRS	0	YR	The Year 2013	01/1/2013 0:00	Level
2395	37191	Wayne County, NC	Southeast	Eastern Carolina	FRED_LFN_00000	Civilian Labor Force by County	2013.0	54777.75		PRS	0	YR	The Year 2013	01/1/2013 0:00	Level
2396	37193	Wilkes County, NC	Northwest	High Country	FRED_LFN_00000	Civilian Labor Force by County	2013.0	29953.83333333333		PRS	0	YR	The Year 2013	01/1/2013 0:00	Level
2397	37195	Wilson County, NC	North Central	Turning Point	FRED_LFN_00000	Civilian Labor Force by County	2013.0	38145.66666666666		PRS	0	YR	The Year 2013	01/1/2013 0:00	Level
2398	37197	Yadkin County, NC	Piedmont-Triad	Northwest Piedmont	FRED_LFN_00000	Civilian Labor Force by County	2013.0	17877.0		PRS	0	YR	The Year 2013	01/1/2013 0:00	Level
2399	37199	Yancey County, NC	Northwest	High Country	FRED_LFN_00000	Civilian Labor Force by County	2013.0	7807.0		PRS	0	YR	The Year 2013	01/1/2013 0:00	Level
2400	37001	Alamance County, NC	Piedmont-Triad	Regional Partnership	FRED_LFN_00000	Civilian Labor Force by County	2014.0	76788.33333333331		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2401	37003	Alexander County, NC	Northwest	Western Piedmont	FRED_LFN_00000	Civilian Labor Force by County	2014.0	17461.916666666668		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2402	37005	Alleghany County, NC	Northwest	High Country	FRED_LFN_00000	Civilian Labor Force by County	2014.0	4390.083333333333		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2403	37007	Anson County, NC	Southwest	Centralina	FRED_LFN_00000	Civilian Labor Force by County	2014.0	10916.333333333332		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2404	37009	Ashe County, NC	Northwest	High Country	FRED_LFN_00000	Civilian Labor Force by County	2014.0	12410.25		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2405	37011	Avery County, NC	Northwest	High Country	FRED_LFN_00000	Civilian Labor Force by County	2014.0	7649.25		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2406	37013	Beaufort County, NC	Northeast	Region Q	FRED_LFN_00000	Civilian Labor Force by County	2014.0	20085.83333333333		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2407	37015	Bertie County, NC	Northeast	Region Q	FRED_LFN_00000	Civilian Labor Force by County	2014.0	8520.416666666666		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2408	37017	Bladen County, NC	South Central	Lumber River	FRED_LFN_00000	Civilian Labor Force by County	2014.0	14292.916666666668		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2409	37019	Brunswick County, NC	Southeast	Cape Fear	FRED_LFN_00000	Civilian Labor Force by County	2014.0	47691.83333333334		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2410	37021	Buncombe County, NC	Western	Mountain Area	FRED_LFN_00000	Civilian Labor Force by County	2014.0	127700.41666666669		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2411	37023	Burke County, NC	Northwest	Western Piedmont	FRED_LFN_00000	Civilian Labor Force by County	2014.0	39355.583333333336		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2412	37025	Cabarrus County, NC	Southwest	Centralina	FRED_LFN_00000	Civilian Labor Force by County	2014.0	94294.16666666669		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2413	37027	Caldwell County, NC	Northwest	Western Piedmont	FRED_LFN_00000	Civilian Labor Force by County	2014.0	35484.833333333336		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2414	37029	Camden County, NC	Northeast	Northeastern	FRED_LFN_00000	Civilian Labor Force by County	2014.0	4550.833333333333		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2415	37031	Carteret County, NC	Southeast	Eastern Carolina	FRED_LFN_00000	Civilian Labor Force by County	2014.0	31073.0		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2416	37033	Caswell County, NC	Piedmont-Triad	Kerr-Tar	FRED_LFN_00000	Civilian Labor Force by County	2014.0	9651.25		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2417	37035	Catawba County, NC	Northwest	Western Piedmont	FRED_LFN_00000	Civilian Labor Force by County	2014.0	74635.0		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2418	37037	Chatham County, NC	North Central	Triangle South	FRED_LFN_00000	Civilian Labor Force by County	2014.0	32234.0		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2419	37039	Cherokee County, NC	Western	Southwestern	FRED_LFN_00000	Civilian Labor Force by County	2014.0	11101.5		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2420	37041	Chowan County, NC	Northeast	Northeastern	FRED_LFN_00000	Civilian Labor Force by County	2014.0	5677.333333333332		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2421	37043	Clay County, NC	Western	Southwestern	FRED_LFN_00000	Civilian Labor Force by County	2014.0	4102.583333333333		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2422	37045	Cleveland County, NC	Southwest	Region C	FRED_LFN_00000	Civilian Labor Force by County	2014.0	45967.33333333334		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2423	37047	Columbus County, NC	South Central	Cape Fear	FRED_LFN_00000	Civilian Labor Force by County	2014.0	23018.66666666667		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2424	37049	Craven County, NC	Southeast	Eastern Carolina	FRED_LFN_00000	Civilian Labor Force by County	2014.0	41085.0		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2425	37051	Cumberland County, NC	South Central	Cumberland County	FRED_LFN_00000	Civilian Labor Force by County	2014.0	127528.91666666669		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2426	37053	Currituck County, NC	Northeast	Northeastern	FRED_LFN_00000	Civilian Labor Force by County	2014.0	12710.5		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2427	37055	Dare County, NC	Northeast	Northeastern	FRED_LFN_00000	Civilian Labor Force by County	2014.0	20109.0		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2428	37057	Davidson County, NC	Piedmont-Triad	DavidsonWorks, Inc.	FRED_LFN_00000	Civilian Labor Force by County	2014.0	78367.08333333331		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2429	37059	Davie County, NC	Piedmont-Triad	Northwest Piedmont	FRED_LFN_00000	Civilian Labor Force by County	2014.0	19674.33333333333		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2430	37061	Duplin County, NC	Southeast	Eastern Carolina	FRED_LFN_00000	Civilian Labor Force by County	2014.0	26578.25		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2431	37063	Durham County, NC	North Central	Durham	FRED_LFN_00000	Civilian Labor Force by County	2014.0	152917.75		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2432	37065	Edgecombe County, NC	North Central	Turning Point	FRED_LFN_00000	Civilian Labor Force by County	2014.0	23233.75		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2433	37067	Forsyth County, NC	Piedmont-Triad	Northwest Piedmont	FRED_LFN_00000	Civilian Labor Force by County	2014.0	177240.16666666663		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2434	37069	Franklin County, NC	North Central	Kerr-Tar	FRED_LFN_00000	Civilian Labor Force by County	2014.0	28289.5		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2435	37071	Gaston County, NC	Southwest	Gaston County	FRED_LFN_00000	Civilian Labor Force by County	2014.0	100790.16666666669		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2436	37073	Gates County, NC	Northeast	Northeastern	FRED_LFN_00000	Civilian Labor Force by County	2014.0	5194.5		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2437	37075	Graham County, NC	Western	Southwestern	FRED_LFN_00000	Civilian Labor Force by County	2014.0	3316.75		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2438	37077	Granville County, NC	North Central	Kerr-Tar	FRED_LFN_00000	Civilian Labor Force by County	2014.0	28123.41666666667		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2439	37079	Greene County, NC	Southeast	Eastern Carolina	FRED_LFN_00000	Civilian Labor Force by County	2014.0	9411.083333333334		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2440	37081	Guilford County, NC	Piedmont-Triad	Greensboro/High Point/Guilford	FRED_LFN_00000	Civilian Labor Force by County	2014.0	253254.08333333328		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2441	37083	Halifax County, NC	Northeast	Turning Point	FRED_LFN_00000	Civilian Labor Force by County	2014.0	21260.58333333333		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2442	37085	Harnett County, NC	North Central	Triangle South	FRED_LFN_00000	Civilian Labor Force by County	2014.0	49363.41666666666		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2443	37087	Haywood County, NC	Western	Southwestern	FRED_LFN_00000	Civilian Labor Force by County	2014.0	27241.33333333333		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2444	37089	Henderson County, NC	Western	Mountain Area	FRED_LFN_00000	Civilian Labor Force by County	2014.0	49410.08333333334		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2445	37091	Hertford County, NC	Northeast	Region Q	FRED_LFN_00000	Civilian Labor Force by County	2014.0	9380.833333333334		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2446	37093	Hoke County, NC	South Central	Lumber River	FRED_LFN_00000	Civilian Labor Force by County	2014.0	19389.5		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2447	37095	Hyde County, NC	Northeast	Northeastern	FRED_LFN_00000	Civilian Labor Force by County	2014.0	2198.75		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2448	37097	Iredell County, NC	Southwest	Centralina	FRED_LFN_00000	Civilian Labor Force by County	2014.0	79926.83333333331		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2449	37099	Jackson County, NC	Western	Southwestern	FRED_LFN_00000	Civilian Labor Force by County	2014.0	18360.25		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2450	37101	Johnston County, NC	North Central		FRED_LFN_00000	Civilian Labor Force by County	2014.0	85843.33333333331		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2451	37103	Jones County, NC	Southeast	Eastern Carolina	FRED_LFN_00000	Civilian Labor Force by County	2014.0	4487.25		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2452	37105	Lee County, NC	North Central	Triangle South	FRED_LFN_00000	Civilian Labor Force by County	2014.0	25011.66666666667		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2453	37107	Lenoir County, NC	Southeast	Eastern Carolina	FRED_LFN_00000	Civilian Labor Force by County	2014.0	27844.33333333333		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2454	37109	Lincoln County, NC	Southwest	Centralina	FRED_LFN_00000	Civilian Labor Force by County	2014.0	39626.75		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2455	37113	Macon County, NC	Western	Southwestern	FRED_LFN_00000	Civilian Labor Force by County	2014.0	15033.0		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2456	37115	Madison County, NC	Western	Mountain Area	FRED_LFN_00000	Civilian Labor Force by County	2014.0	9394.583333333334		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2457	37117	Martin County, NC	Northeast	Region Q	FRED_LFN_00000	Civilian Labor Force by County	2014.0	9880.333333333334		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2458	37111	McDowell County, NC	Northwest	Region C	FRED_LFN_00000	Civilian Labor Force by County	2014.0	20795.0		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2459	37119	Mecklenburg County, NC	Southwest		FRED_LFN_00000	Civilian Labor Force by County	2014.0	547830.5		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2460	37121	Mitchell County, NC	Northwest	High Country	FRED_LFN_00000	Civilian Labor Force by County	2014.0	6533.75		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2461	37123	Montgomery County, NC	South Central	Regional Partnership	FRED_LFN_00000	Civilian Labor Force by County	2014.0	11468.25		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2462	37125	Moore County, NC	South Central	Regional Partnership	FRED_LFN_00000	Civilian Labor Force by County	2014.0	38166.91666666666		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2463	37127	Nash County, NC	North Central	Turning Point	FRED_LFN_00000	Civilian Labor Force by County	2014.0	44228.75		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2464	37129	New Hanover County, NC	Southeast	Cape Fear	FRED_LFN_00000	Civilian Labor Force by County	2014.0	110518.33333333331		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2465	37131	Northampton County, NC	Northeast	Turning Point	FRED_LFN_00000	Civilian Labor Force by County	2014.0	7941.583333333332		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2466	37133	Onslow County, NC	Southeast	Eastern Carolina	FRED_LFN_00000	Civilian Labor Force by County	2014.0	64003.75		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2467	37135	Orange County, NC	North Central	Regional Partnership	FRED_LFN_00000	Civilian Labor Force by County	2014.0	72654.91666666669		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2468	37137	Pamlico County, NC	Southeast	Eastern Carolina	FRED_LFN_00000	Civilian Labor Force by County	2014.0	5300.083333333333		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2469	37139	Pasquotank County, NC	Northeast	Northeastern	FRED_LFN_00000	Civilian Labor Force by County	2014.0	17272.916666666668		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2470	37141	Pender County, NC	Southeast	Cape Fear	FRED_LFN_00000	Civilian Labor Force by County	2014.0	25302.5		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2471	37143	Perquimans County, NC	Northeast	Northeastern	FRED_LFN_00000	Civilian Labor Force by County	2014.0	5099.75		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
2472	37145	Person County, NC	North Central	Kerr-Tar	FRED_LFN_00000	Civilian Labor Force by County	2014.0	17936.833333333332		PRS	0	YR	The Year 2014	01/1/2014 0:00	Level
